item_id_enc,category_id,parent_id,item_popularity,category_popularity,parent_popularity
157763,202.0,1008,5,68054,68963
212076,227.0,602,4,52466,52865
149594,678.0,250,5,64043,82373
89825,364.0,711,1,68301,68312
164904,159.0,1028,2,60445,60669
82534,6.0,933,2,68197,87386
149061,790.0,1492,14,271166,276977
122871,994.0,755,2,1321,1460
37368,689.0,207,1,23918,24621
125352,227.0,602,33,52466,52865
142323,283.0,1579,5,70946,80723
160110,698.0,1251,1,44115,44743
72847,917.0,1374,6,62155,62171
181289,764.0,1370,3,62573,62592
66936,790.0,1492,7,271166,276977
165285,686.0,594,8,7493,9219
153280,71.0,1579,1,8372,80723
222373,917.0,1374,1,62155,62171
101420,6.0,933,10,68197,87386
187678,6.0,933,3,68197,87386
25963,6.0,933,2,68197,87386
98556,112.0,381,2,66052,66282
117668,815.0,1027,16,2529,2804
45892,917.0,1374,2,62155,62171
43686,678.0,250,1,64043,82373
23062,681.0,8,2,2677,6448
204244,112.0,381,12,66052,66282
184899,810.0,378,1,11279,13107
126432,917.0,1374,1,62155,62171
5588,6.0,933,2,68197,87386
136975,161.0,351,10,1212,9102
57271,941.0,1492,21,4764,276977
39186,713.0,1615,5,12789,13983
48281,364.0,711,1,68301,68312
66153,678.0,250,6,64043,82373
127315,961.0,132,3,1413,5491
24341,987.0,1426,3,175,4322
103282,364.0,711,84,68301,68312
205577,678.0,250,1,64043,82373
18214,917.0,1374,1,62155,62171
225853,698.0,1251,1,44115,44743
196946,112.0,381,2,66052,66282
190442,546.0,250,3,4068,82373
62305,689.0,207,1,23918,24621
59564,,-1,2,0,590631
67896,6.0,933,5,68197,87386
126754,348.0,1499,4,21108,21418
133534,112.0,381,11,66052,66282
66786,630.0,679,5,2378,4689
173912,86.0,937,1,34,533
221443,928.0,20,8,26829,28391
62442,112.0,381,2,66052,66282
197216,671.0,1426,1,3666,4322
56127,283.0,1579,1,70946,80723
63258,689.0,207,2,23918,24621
187204,159.0,1028,2,60445,60669
43310,839.0,33,1,66622,68188
88214,19.0,750,8,9486,9486
173145,941.0,1492,1,4764,276977
65813,763.0,1579,32,839,80723
219481,202.0,1008,7,68054,68963
232666,917.0,1374,1,62155,62171
5848,764.0,1370,23,62573,62592
75848,6.0,933,1,68197,87386
127252,807.0,620,1,1020,1404
167534,1036.0,1420,5,25717,25773
185296,227.0,602,6,52466,52865
99419,678.0,250,35,64043,82373
60736,678.0,250,3,64043,82373
802,71.0,1579,1,8372,80723
2966,764.0,1370,44,62573,62592
185434,308.0,658,1,51,51
145413,648.0,1313,1,703,1073
167176,,-1,10,0,590631
73845,202.0,1008,1,68054,68963
147696,888.0,866,74,234988,235872
72960,415.0,666,22,2828,4979
120338,487.0,1141,1,659,1805
25493,332.0,1667,3,1243,2232
138493,764.0,1370,8,62573,62592
87024,839.0,33,5,66622,68188
113339,202.0,1008,1,68054,68963
30726,839.0,33,5,66622,68188
140853,38.0,418,6,1848,6223
45795,790.0,1492,1,271166,276977
184338,776.0,727,5,78927,80906
78038,112.0,381,24,66052,66282
168908,112.0,381,3,66052,66282
62002,,-1,2,0,590631
153695,888.0,866,15,234988,235872
98668,764.0,1370,5,62573,62592
92784,810.0,378,9,11279,13107
121758,678.0,250,7,64043,82373
16992,764.0,1370,1,62573,62592
171016,348.0,1499,1,21108,21418
33424,776.0,727,3,78927,80906
230727,283.0,1579,2,70946,80723
99717,776.0,727,5,78927,80906
101289,917.0,1374,6,62155,62171
194857,159.0,1028,1,60445,60669
188501,821.0,1012,8,205,6657
120861,888.0,866,1,234988,235872
15739,6.0,933,1,68197,87386
162734,852.0,1606,11,1963,4126
76583,6.0,933,9,68197,87386
165708,159.0,1028,3,60445,60669
149668,764.0,1370,2,62573,62592
91307,839.0,33,4,66622,68188
20163,888.0,866,3,234988,235872
159097,6.0,933,28,68197,87386
215809,364.0,711,2,68301,68312
131618,108.0,1687,1,157,2653
36088,764.0,1370,8,62573,62592
15458,159.0,1028,2,60445,60669
167279,,-1,14,0,590631
128962,159.0,1028,9,60445,60669
78987,888.0,866,5,234988,235872
143397,994.0,755,161,1321,1460
146659,364.0,711,3,68301,68312
40200,764.0,1370,1,62573,62592
41798,698.0,1251,2,44115,44743
155629,1083.0,594,8,348,9219
20662,76.0,71,2,392,1225
230764,364.0,711,1,68301,68312
7459,456.0,1125,2,1329,2582
116249,,-1,9,0,590631
8341,917.0,1374,7,62155,62171
138895,713.0,1615,1,12789,13983
162049,1036.0,1420,112,25717,25773
147449,558.0,92,2,7430,13098
491,941.0,1492,4,4764,276977
196463,6.0,933,1,68197,87386
128787,159.0,1028,9,60445,60669
111806,283.0,1579,58,70946,80723
26256,835.0,55,8,579,1688
38171,665.0,520,1,612,5030
101396,283.0,1579,33,70946,80723
41920,227.0,602,2,52466,52865
165551,888.0,866,1,234988,235872
207202,764.0,1370,5,62573,62592
163161,354.0,1009,5,1007,11191
89096,227.0,602,35,52466,52865
85753,764.0,1370,4,62573,62592
118514,675.0,1288,4,3817,3817
180865,227.0,602,7,52466,52865
167158,917.0,1374,9,62155,62171
159471,790.0,1492,3,271166,276977
19853,776.0,727,6,78927,80906
170131,678.0,250,8,64043,82373
150783,335.0,1486,1,3137,5044
112852,,-1,1,0,590631
141647,487.0,1141,7,659,1805
162472,227.0,602,3,52466,52865
164273,839.0,33,12,66622,68188
203911,776.0,727,1,78927,80906
23629,561.0,395,5,1538,13033
51819,745.0,540,1,495,3836
231704,392.0,1202,419,2331,2377
15537,719.0,908,2,1068,1543
88017,480.0,1299,1,1207,1802
231831,839.0,33,12,66622,68188
8797,202.0,1008,1,68054,68963
67297,202.0,1008,1,68054,68963
13034,888.0,866,1,234988,235872
23936,364.0,711,16,68301,68312
220069,678.0,250,1,64043,82373
77679,790.0,1492,17,271166,276977
193893,790.0,1492,85,271166,276977
17422,784.0,38,2,3423,3478
168927,364.0,711,11,68301,68312
141338,928.0,20,156,26829,28391
221095,653.0,-1,32,1360,590631
234151,222.0,561,1,343,4266
183103,719.0,908,1,1068,1543
157725,888.0,866,1,234988,235872
190293,790.0,1492,8,271166,276977
233512,698.0,1251,1,44115,44743
92559,689.0,207,1,23918,24621
184472,917.0,1374,9,62155,62171
209131,917.0,1374,7,62155,62171
50000,480.0,1299,20,1207,1802
166888,797.0,213,2,1594,1662
39508,202.0,1008,1,68054,68963
210866,776.0,727,1,78927,80906
8295,550.0,1139,50,8923,9167
124254,68.0,1687,2,149,2653
137258,364.0,711,1,68301,68312
200502,917.0,1374,2,62155,62171
110888,159.0,1028,3,60445,60669
225143,71.0,1579,5,8372,80723
16616,575.0,1257,1,1090,3061
42100,839.0,33,1,66622,68188
38526,698.0,1251,4,44115,44743
110855,764.0,1370,3,62573,62592
10442,400.0,110,8,32988,33761
234653,28.0,1604,7,24871,29698
176711,790.0,1492,3,271166,276977
68240,698.0,1251,2,44115,44743
119964,928.0,20,1,26829,28391
192346,202.0,1008,1,68054,68963
220094,202.0,1008,47,68054,68963
93178,19.0,750,3,9486,9486
14611,888.0,866,1,234988,235872
107484,550.0,1139,12,8923,9167
91905,764.0,1370,1,62573,62592
227514,758.0,781,15,1783,2731
43600,335.0,1486,3,3137,5044
202742,283.0,1579,2,70946,80723
18552,764.0,1370,8,62573,62592
57055,348.0,1499,3,21108,21418
144202,790.0,1492,4,271166,276977
221430,364.0,711,1,68301,68312
178058,678.0,250,2,64043,82373
66132,776.0,727,2,78927,80906
145605,509.0,110,1,486,33761
174059,235.0,1224,1,842,7962
39559,648.0,1313,4,703,1073
72731,678.0,250,2,64043,82373
27453,841.0,400,57,835,835
86132,,-1,1,0,590631
135530,689.0,207,10,23918,24621
208114,678.0,250,1,64043,82373
119114,830.0,1272,2,974,1100
203115,678.0,250,4,64043,82373
12873,,-1,80,0,590631
126094,348.0,1499,44,21108,21418
6973,243.0,418,1,1749,6223
84554,348.0,1499,4,21108,21418
132368,776.0,727,1,78927,80906
184790,159.0,1028,1,60445,60669
211681,364.0,711,1,68301,68312
139817,,-1,28,0,590631
107182,6.0,933,2,68197,87386
156762,790.0,1492,1,271166,276977
45061,997.0,187,31,2091,2360
165036,,-1,2,0,590631
4973,29.0,1678,2,21,476
49100,6.0,933,2,68197,87386
198098,693.0,1630,1,665,742
118276,,-1,15,0,590631
117327,624.0,871,1,71,384
128765,790.0,1492,58,271166,276977
64815,348.0,1499,1,21108,21418
72682,364.0,711,8,68301,68312
63942,839.0,33,2,66622,68188
190351,988.0,727,5,1074,80906
99904,764.0,1370,38,62573,62592
135338,917.0,1374,1,62155,62171
46538,678.0,250,15,64043,82373
23483,764.0,1370,2,62573,62592
164413,827.0,920,2,322,1098
96676,961.0,132,2,1413,5491
231147,,-1,6,0,590631
170808,761.0,395,11,7587,13033
43595,441.0,727,2,813,80906
12394,713.0,1615,1,12789,13983
62344,917.0,1374,7,62155,62171
192432,364.0,711,11,68301,68312
40916,689.0,207,8,23918,24621
194830,188.0,1200,1,4591,5929
156729,550.0,1139,2,8923,9167
92020,369.0,1486,2,1174,5044
10490,698.0,1251,17,44115,44743
196661,888.0,866,7,234988,235872
80786,591.0,933,9,18513,87386
190496,764.0,1370,75,62573,62592
229006,776.0,727,3,78927,80906
126461,,-1,1,0,590631
44857,6.0,933,1,68197,87386
54589,698.0,1251,3,44115,44743
122384,283.0,1579,8,70946,80723
226976,686.0,594,8,7493,9219
168405,698.0,1251,3,44115,44743
54148,698.0,1251,206,44115,44743
182259,698.0,1251,1,44115,44743
169885,112.0,381,26,66052,66282
23379,283.0,1579,1,70946,80723
61090,698.0,1251,2,44115,44743
230704,112.0,381,5,66052,66282
144775,,-1,4,0,590631
36979,202.0,1008,22,68054,68963
87700,202.0,1008,1,68054,68963
209984,790.0,1492,31,271166,276977
150011,399.0,663,7,20,20
125979,713.0,1615,2,12789,13983
144925,6.0,933,1,68197,87386
142396,495.0,664,2,947,3249
141672,790.0,1492,1,271166,276977
187532,776.0,727,66,78927,80906
61996,227.0,602,1,52466,52865
154794,71.0,1579,1,8372,80723
219283,960.0,594,1,1378,9219
24154,283.0,1579,5,70946,80723
185501,322.0,1486,15,633,5044
126567,678.0,250,2,64043,82373
194657,283.0,1579,2,70946,80723
129116,6.0,933,23,68197,87386
106778,,-1,1,0,590631
41369,917.0,1374,6,62155,62171
108131,348.0,1499,53,21108,21418
23254,678.0,250,6,64043,82373
6707,917.0,1374,2,62155,62171
126628,546.0,250,3,4068,82373
172580,,-1,4,0,590631
130466,112.0,381,13,66052,66282
59278,202.0,1008,5,68054,68963
137077,917.0,1374,2,62155,62171
84011,797.0,213,1,1594,1662
21970,839.0,33,6,66622,68188
229518,159.0,1028,1,60445,60669
200001,917.0,1374,3,62155,62171
58555,6.0,933,4,68197,87386
12846,,-1,59,0,590631
25037,678.0,250,4,64043,82373
206416,227.0,602,61,52466,52865
135834,689.0,207,23,23918,24621
172935,776.0,727,10,78927,80906
227881,348.0,1499,1,21108,21418
131068,283.0,1579,1,70946,80723
121760,524.0,1145,2,189,2976
144038,928.0,20,5,26829,28391
44075,422.0,489,3,1204,1210
220241,917.0,1374,1,62155,62171
10305,112.0,381,1,66052,66282
39390,112.0,381,4,66052,66282
78850,678.0,250,13,64043,82373
3521,764.0,1370,1,62573,62592
102401,678.0,250,1,64043,82373
77445,839.0,33,5,66622,68188
196641,159.0,1028,2,60445,60669
58608,12.0,1110,1,1468,2272
109082,159.0,1028,24,60445,60669
51124,364.0,711,1,68301,68312
44274,159.0,1028,19,60445,60669
51669,595.0,186,3,2303,2303
234760,810.0,378,1,11279,13107
78696,364.0,711,1,68301,68312
5703,112.0,381,50,66052,66282
195818,964.0,1326,26,4967,4967
104686,928.0,20,3,26829,28391
50601,771.0,1251,3,628,44743
49265,790.0,1492,3,271166,276977
176745,776.0,727,1,78927,80906
5550,698.0,1251,8,44115,44743
63392,,-1,1,0,590631
208544,776.0,727,1,78927,80906
112421,678.0,250,1,64043,82373
95092,503.0,1604,2,4813,29698
18883,1036.0,1420,21,25717,25773
158072,698.0,1251,2,44115,44743
137191,653.0,-1,2,1360,590631
10459,202.0,1008,3,68054,68963
8869,19.0,750,1,9486,9486
121448,591.0,933,1,18513,87386
96126,112.0,381,11,66052,66282
71951,364.0,711,2,68301,68312
216321,364.0,711,1,68301,68312
48632,453.0,1630,2,77,742
95486,348.0,1499,3,21108,21418
76803,6.0,933,5,68197,87386
168354,283.0,1579,1,70946,80723
34971,637.0,92,37,2583,13098
28557,521.0,654,1,8133,13221
189015,160.0,605,18,250,8161
85571,837.0,654,6,2608,13221
129648,227.0,602,3,52466,52865
87348,159.0,1028,10,60445,60669
144192,776.0,727,1,78927,80906
185515,364.0,711,5,68301,68312
108402,112.0,381,6,66052,66282
86945,764.0,1370,2,62573,62592
158312,790.0,1492,1,271166,276977
121982,202.0,1008,7,68054,68963
75910,888.0,866,2,234988,235872
13057,159.0,1028,1,60445,60669
113269,144.0,561,47,307,4266
139079,,-1,2,0,590631
119718,121.0,540,27,264,3836
66309,6.0,933,1,68197,87386
207743,33.0,1224,20,2685,7962
74758,888.0,866,5,234988,235872
144821,888.0,866,1,234988,235872
207182,810.0,378,19,11279,13107
231224,550.0,1139,2,8923,9167
212250,6.0,933,4,68197,87386
62642,,-1,1,0,590631
188309,807.0,620,14,1020,1404
131597,689.0,207,1,23918,24621
225097,,-1,7,0,590631
175707,720.0,305,2,6870,6944
30307,888.0,866,2,234988,235872
35475,790.0,1492,1,271166,276977
50925,506.0,250,7,5458,82373
114729,227.0,602,6,52466,52865
21073,112.0,381,21,66052,66282
88271,839.0,33,29,66622,68188
212223,839.0,33,25,66622,68188
226613,364.0,711,3,68301,68312
91462,38.0,418,1,1848,6223
172824,888.0,866,92,234988,235872
57374,678.0,250,1,64043,82373
218984,202.0,1008,2,68054,68963
193332,776.0,727,265,78927,80906
158667,348.0,1499,1,21108,21418
70168,,-1,1,0,590631
227063,689.0,207,3,23918,24621
167226,422.0,489,10,1204,1210
210236,409.0,140,5,1073,6864
82941,839.0,33,2,66622,68188
189977,283.0,1579,4,70946,80723
113883,888.0,866,1,234988,235872
105821,678.0,250,45,64043,82373
178595,19.0,750,32,9486,9486
225915,35.0,20,7,1396,28391
97837,546.0,250,1,4068,82373
106034,993.0,132,4,4053,5491
96558,839.0,33,17,66622,68188
6257,451.0,945,1,12111,16966
207887,159.0,1028,2,60445,60669
60120,764.0,1370,1,62573,62592
170090,112.0,381,1,66052,66282
133048,112.0,381,1,66052,66282
185360,917.0,1374,2,62155,62171
51888,28.0,1604,71,24871,29698
18863,689.0,207,1,23918,24621
228739,764.0,1370,1,62573,62592
52723,202.0,1008,3,68054,68963
112740,790.0,1492,2,271166,276977
188709,581.0,1600,1,10543,11363
155289,586.0,1519,6,2227,3421
42003,945.0,653,1,568,1520
58785,6.0,933,1,68197,87386
70182,6.0,933,1,68197,87386
105585,451.0,945,14,12111,16966
220495,689.0,207,21,23918,24621
16115,71.0,1579,4,8372,80723
210312,1052.0,945,3,666,16966
81252,839.0,33,5,66622,68188
223317,6.0,933,2,68197,87386
89947,369.0,1486,8,1174,5044
82373,112.0,381,1,66052,66282
82398,112.0,381,1,66052,66282
94760,364.0,711,14,68301,68312
163743,841.0,400,2,835,835
63680,888.0,866,16,234988,235872
18704,678.0,250,1,64043,82373
79598,790.0,1492,14,271166,276977
175033,19.0,750,9,9486,9486
192008,283.0,1579,2,70946,80723
193845,417.0,1215,9,107,152
56219,776.0,727,1,78927,80906
77610,159.0,1028,22,60445,60669
146869,159.0,1028,2,60445,60669
35808,204.0,933,6,581,87386
195018,917.0,1374,2,62155,62171
89590,364.0,711,1,68301,68312
206995,,-1,2,0,590631
84996,550.0,1139,5,8923,9167
103702,678.0,250,5,64043,82373
19410,283.0,1579,1,70946,80723
159640,235.0,1224,2,842,7962
103173,888.0,866,2,234988,235872
98420,6.0,933,28,68197,87386
17801,369.0,1486,1,1174,5044
184514,917.0,1374,43,62155,62171
60605,581.0,1600,10,10543,11363
96030,283.0,1579,2,70946,80723
88325,108.0,1687,5,157,2653
178874,764.0,1370,4,62573,62592
176370,202.0,1008,13,68054,68963
75828,689.0,207,12,23918,24621
20368,19.0,750,2,9486,9486
2209,678.0,250,2,64043,82373
219676,283.0,1579,1,70946,80723
12106,112.0,381,1,66052,66282
98776,,-1,12,0,590631
39350,112.0,381,1,66052,66282
9345,6.0,933,4,68197,87386
176101,928.0,20,36,26829,28391
169063,897.0,61,1,465,2790
231825,790.0,1492,6,271166,276977
205270,,-1,7,0,590631
119537,118.0,933,14,76,87386
165896,11.0,1439,2,282,282
198681,698.0,1251,1,44115,44743
96896,112.0,381,1,66052,66282
145397,6.0,933,2,68197,87386
113650,995.0,1600,2,2,11363
78745,202.0,1008,1,68054,68963
174241,283.0,1579,1,70946,80723
123317,764.0,1370,1,62573,62592
113362,805.0,384,4,754,4556
137695,,-1,1,0,590631
53461,364.0,711,7,68301,68312
124534,42.0,170,2,4666,4762
168330,776.0,727,1,78927,80906
46347,790.0,1492,5,271166,276977
108918,888.0,866,1,234988,235872
59407,698.0,1251,13,44115,44743
110371,764.0,1370,8,62573,62592
20877,713.0,1615,1,12789,13983
142202,112.0,381,16,66052,66282
163133,647.0,1160,13,115,192
111150,678.0,250,1,64043,82373
114554,720.0,305,14,6870,6944
164716,1036.0,1420,2,25717,25773
106160,158.0,1621,1,2,748
26121,550.0,1139,9,8923,9167
103299,6.0,933,2,68197,87386
49173,768.0,653,5,638,1520
74950,227.0,602,10,52466,52865
23,6.0,933,23,68197,87386
64594,112.0,381,4,66052,66282
102917,202.0,1008,1,68054,68963
104774,1036.0,1420,1,25717,25773
103857,364.0,711,1,68301,68312
111651,112.0,381,5,66052,66282
188669,888.0,866,30,234988,235872
94753,934.0,1110,19,554,2272
203963,447.0,1009,9,2593,11191
194087,674.0,362,5,219,3138
95742,546.0,250,4,4068,82373
141317,202.0,1008,3,68054,68963
96746,764.0,1370,15,62573,62592
124451,71.0,1579,2,8372,80723
99438,,-1,19,0,590631
189401,6.0,933,43,68197,87386
90959,888.0,866,18,234988,235872
101404,734.0,893,4,100,8190
84159,,-1,3,0,590631
86499,776.0,727,8,78927,80906
61105,418.0,1394,1,1255,1255
116884,790.0,1492,1,271166,276977
220723,839.0,33,28,66622,68188
222852,141.0,1502,9,466,1590
89089,917.0,1374,1,62155,62171
153301,28.0,1604,3,24871,29698
106314,888.0,866,4,234988,235872
153863,,-1,1,0,590631
176399,348.0,1499,7,21108,21418
23922,713.0,1615,1,12789,13983
25003,1066.0,293,16,7412,8099
122208,19.0,750,12,9486,9486
198092,114.0,1443,1,59,312
116383,671.0,1426,8,3666,4322
160282,6.0,933,5,68197,87386
25953,451.0,945,1,12111,16966
201688,202.0,1008,3,68054,68963
91552,6.0,933,5,68197,87386
234600,283.0,1579,4,70946,80723
202991,960.0,594,4,1378,9219
41635,364.0,711,23,68301,68312
180392,719.0,908,3,1068,1543
157156,348.0,1499,4,21108,21418
184245,409.0,140,43,1073,6864
136334,,-1,4,0,590631
86301,6.0,933,70,68197,87386
35189,689.0,207,13,23918,24621
78908,159.0,1028,12,60445,60669
53218,364.0,711,15,68301,68312
98092,689.0,207,14,23918,24621
234191,521.0,654,1,8133,13221
67148,776.0,727,20,78927,80906
152150,678.0,250,5,64043,82373
129865,348.0,1499,3,21108,21418
76345,678.0,250,2,64043,82373
100442,790.0,1492,6,271166,276977
49818,,-1,26,0,590631
142909,364.0,711,9,68301,68312
9156,,-1,3,0,590631
12962,839.0,33,20,66622,68188
136311,,-1,50,0,590631
169171,888.0,866,45,234988,235872
153809,678.0,250,10,64043,82373
6623,671.0,1426,3,3666,4322
88541,112.0,381,12,66052,66282
155759,678.0,250,2,64043,82373
154045,698.0,1251,1,44115,44743
48124,839.0,33,13,66622,68188
44778,764.0,1370,2,62573,62592
227756,235.0,1224,1,842,7962
130851,235.0,1224,1,842,7962
189608,714.0,426,5,831,1867
70008,364.0,711,1,68301,68312
162019,776.0,727,1,78927,80906
189897,917.0,1374,5,62155,62171
200390,38.0,418,2,1848,6223
132442,776.0,727,1,78927,80906
151949,364.0,711,168,68301,68312
159866,713.0,1615,2,12789,13983
214835,617.0,131,11,1428,2103
24495,550.0,1139,1,8923,9167
54125,364.0,711,1,68301,68312
216588,689.0,207,1,23918,24621
211365,159.0,1028,2,60445,60669
120172,788.0,1490,3,561,2421
63022,698.0,1251,3,44115,44743
158839,888.0,866,2,234988,235872
794,888.0,866,34,234988,235872
97554,6.0,933,1,68197,87386
3449,776.0,727,28,78927,80906
41138,,-1,27,0,590631
60900,764.0,1370,1,62573,62592
77440,982.0,1065,35,1315,1552
224944,671.0,1426,1,3666,4322
228689,790.0,1492,4,271166,276977
126857,917.0,1374,92,62155,62171
214794,332.0,1667,1,1243,2232
205386,202.0,1008,1,68054,68963
42931,,-1,3,0,590631
160230,364.0,711,4,68301,68312
201448,,-1,1,0,590631
140698,764.0,1370,7,62573,62592
6263,112.0,381,1,66052,66282
48737,719.0,908,1,1068,1543
203441,202.0,1008,3,68054,68963
16597,1080.0,1281,3,630,1730
85036,112.0,381,11,66052,66282
112324,159.0,1028,6,60445,60669
1194,227.0,602,2,52466,52865
149381,776.0,727,1,78927,80906
119247,422.0,489,3,1204,1210
72043,1034.0,1698,10,58,61
31548,917.0,1374,36,62155,62171
71506,839.0,33,1,66622,68188
56294,1028.0,540,1,1251,3836
204799,,-1,76,0,590631
147149,790.0,1492,32,271166,276977
147028,,-1,5,0,590631
47767,521.0,654,10,8133,13221
144622,776.0,727,20,78927,80906
93294,917.0,1374,1,62155,62171
204519,159.0,1028,39,60445,60669
3975,917.0,1374,4,62155,62171
18722,369.0,1486,6,1174,5044
57314,1058.0,61,10,2235,2790
37785,6.0,933,5,68197,87386
177128,790.0,1492,1,271166,276977
219276,689.0,207,2,23918,24621
18821,888.0,866,2,234988,235872
7781,480.0,1299,3,1207,1802
133850,283.0,1579,1,70946,80723
20868,348.0,1499,10,21108,21418
139579,698.0,1251,2,44115,44743
205744,917.0,1374,37,62155,62171
39851,917.0,1374,2,62155,62171
65134,698.0,1251,5,44115,44743
92433,790.0,1492,4,271166,276977
197201,,-1,5,0,590631
110294,790.0,1492,180,271166,276977
75948,888.0,866,1,234988,235872
79181,764.0,1370,2,62573,62592
150178,776.0,727,2,78927,80906
182562,776.0,727,12,78927,80906
221594,708.0,1101,1,1621,2120
85384,348.0,1499,2,21108,21418
125947,202.0,1008,2,68054,68963
198794,978.0,747,21,6979,6979
225388,186.0,865,1,1741,1979
94305,686.0,594,1,7493,9219
133330,917.0,1374,1,62155,62171
44372,776.0,727,18,78927,80906
180081,,-1,70,0,590631
14834,764.0,1370,2,62573,62592
85929,42.0,170,3,4666,4762
141915,28.0,1604,1,24871,29698
47569,839.0,33,3,66622,68188
45243,790.0,1492,2,271166,276977
232725,888.0,866,1,234988,235872
164912,364.0,711,1,68301,68312
170159,202.0,1008,1,68054,68963
232940,764.0,1370,1,62573,62592
136713,,-1,5,0,590631
177843,917.0,1374,3,62155,62171
150354,112.0,381,21,66052,66282
10874,888.0,866,1,234988,235872
87705,,-1,2,0,590631
142744,776.0,727,1,78927,80906
156444,364.0,711,14,68301,68312
228596,776.0,727,23,78927,80906
215920,595.0,186,2,2303,2303
141018,776.0,727,200,78927,80906
144972,1036.0,1420,1,25717,25773
59928,917.0,1374,1,62155,62171
143402,202.0,1008,1,68054,68963
